comment,likes,author,processed_comment
mabuuuk makeup 💋💋💋😁,0,@dewiroichani8335,mabuk makeup
"Tasya next video kalau mau review one brand skalian test ketahanannya donk, , ,",33,@dhedepradana526,tasya next video review one brand skalian test tahan donk
orang ke dua terheboh dan terfav buat aku selain kak suhay...,34,@aisyahmazzara8242,orang heboh terfav kak suhay
"Nyesel gue liat ini, gue keracunan parah pengen semuanyaaa😭😂",0,@gilangfauzi1024,nyesel lihat racun parah
"Nyesel gue liat ini, gue keracunan parah pengen semuanyaaa😭😂",0,@gilangfauzi1024,nyesel lihat racun parah
aslii eyeshadownyà menggoda iman 😂,1,@evamayumi7218,asli eyeshadowny goda iman
"Hahah.. ketawa2 aku nnton videonya kak..Sebegitunya..😅😅
 jadi pengen bli juga..😍😍
oya, btw ntr bikin give away nya syaratnya kagak usah ribet ya kak..😆😆",0,@fadillahutami4027,hahah ketawa nnton video kak begitu bli oya ngomong-ngomong ntr bikin give away nya syarat kagak ribet ya kak
"""Aku ga mau bilang ini semua recommended tapi ini semua recommended"" 😂",0,@fatihaturrahma9064,bilang rekomendasi rekomendasi
kak Tasya kamu hebat bgt makeup aku suka bgt liat kamu enak orangnya gak bosen 😍,0,@angelinaphang4103,kak tasya hebat banget makeup suka banget lihat enak orang bosen
Racunnnnn...!!! Lol,0,@JosephineLilyy,racun lol
RACUN PARAH SIH INI!!,2,@dinnirahma1043,racun parah sih
YA ALLAH KAK your expression at 2:07 😂😂😂😂😂👌,0,@SyraxetCaraxes,ya allah kak your expression at
you look like dua lipa heuh 😲,0,@afrilliesrahisa5673,you look like lipa heuh
Tasya kalau review lipstick apapun deh merk kasih tau dong transfer apa ngga secara anak udah aga besar malu kalau di sun mama nya 😪 kalau transfer di pipinya 😓😓😓,0,@iopaiopa,tasya review lipstick apa deh merk kasih transfer anak aga malu sun mama nya transfer pipi
"""aku gamau bilang ini semua recommended, tapi ini semua emang recommended"" 😂😂😂👌👌👌",0,@marogaraeh,gamau bilang rekomendasi rekomendasi
kak liquid eyelinernya hasilnya matte ga ?,0,@widyaanggraeni2874,kak liquid eyelinernya hasil matte
"langsung search produknya. demi apa buat eyeshadow, lipstick, mascara, eyeliner, cuma 153ribuan aja:( bermanfaat bgt kak, thx u😘",2,@HiIniQia,langsung search produk eyeshadow lipstick mascara eyeliner ribu manfaat banget kak terima kasih u
Gak pernah denger brand ini 😊 TFS!,0,@alammakeup9912,denger brand tfs
Kak bikin focallure part 2 aja 😆,0,@safiraw5744,kak bikin focallure part
racun racun racun :( pengen bebsss,0,@rasyidakbar9556,racun racun racun bebs
ihhhh ka tasya kren banget banget banget 😍❤❤❤❤,0,@rostanti3921,ih kak tasya kren banget banget banget
kak agak keterangan deh kayaknya,3,@haliza1763,kak terang deh kayak
racunnya ampun deh #tasyakuran,0,@asriambar7786,racun ampun deh
video racun paling tepat di awal bulan 😭😭😭,0,@noniilminda,video racun
"dari tasya live IG bilang kalau ini bagus udah pengen banget mesen semua, tapi akhirnya nunggu sampe video ini up abis kelar nonton langsung pesen XD XD XD",0,@SST902,tasya live ig bilang bagus banget mesen nunggu video up abis kelar nonton langsung sen xd xd xd
audeh ... pokoknya biasakan like dulu sblm nontn 😘,0,@leenaeffendy8778,audeh pokok biasa like sblm nontn
sempet ragu mau belii tapiii karna kak tasya udah cobainn jadi g raguuuu,0,@sriutami8643,sempet ragu beli kak tasya cobainn g ragu
"duh paling bisa racun nya megap"" gueh skrg wkwkwkkw pengen beli. udh gtau lg mo ngomong apa~ 🙌😌",0,@marzamaurylla,duh racun nya megap gueh skrg wkwkwkkw beli gtau lg mo ngomong
"kak Tasya, aku udah buktikan beli dan nyoba produk foccalure, sumpahh keren banget bagus nya😅 mantap jiwaaa 😄😄😄😄 😘😘😘😘 murah meriah pulaa,,, uaaaaa pngen tereak ajaa hahahha *maap lebayy 😂. #tapiseriusbagus#foccaluremantap",2,@ririnsetiyod,kak tasya bukti beli nyoba produk foccalure sumpahh keren banget bagus nya mantap jiwa murah riah pulaa ua pngen reak ajaa hahahha maap lebayy
kak tasya pake heavy makeup di tengah malam?? apa ga sayang tuh stelah pake langsung hapus? 😂😅😄,0,@inasnazyhah,kak tasya pakai heavy makeup malam sayang tuh stelah pakai langsung hapus
"Bisa bgt ngeracunnya,,
Dan OMG, Demi apa itu keren semua, dengan harga Dibawah 100k Gila bgt yh nih Produk,,, 😱 

Aku mau jadi Owner Focalure (999+) 😂😂",0,@vinaoktavianasandy6243,banget ngeracunnya ya ampun keren harga bawah k gila banget yh produk owner focalure
"loose powdernya pas kena flash jadi keliatan masih pake bedak gitu (ngerti ga sih.-.) jadi ga HD gitu powdernya, masih keliatan kalo di flash:( sorryy kakak:(",0,@melodyvictorian9329,loose powdernya pas kena flash liat pakai bedak ngerti sih hd powdernya liat flash sorryy kakak
AAAA LAMGSUNG NYARI2 FOCALLURE😭😭😭,1,@dinijihan5358,a lamgsung nyari focallure
sungguh terima kasih kak tasya karna sudah ngeracun.. sumpah ini langsung rengek pengen belii 😭😭 #tasyakuran,0,@latifahabdullah1992,sungguh terima kasih kak tasya ngeracun sumpah langsung rengek beli
ngiler sama produknya 😭,0,@umiruldiah2208,ngiler produk
ya ampun say.. ini mah racunnnnnn.. otw beli.. hoho,1,@evyafiatusaada106,ya ampun say mah racun jalan beli hoho
Melody victorian flashback namanya,0,@leorista1,melody victorian flashback nama
"latifah abdullah Hdd eh kaya kenal nih hahahha, coba eyeshadow, alis pomade paaa 😆",0,@riefaamanda8047,latifah abdullah hdd eh kaya kenal hahahha coba eyeshadow alis pomade pa
Ehhh ada yg nongol.. hihi udah coba ya kak ??,0,@latifahabdullah1992,eh nongol hihi coba ya kak
"kak , request one brand tutorial yg brand catrice dong kakk",1,@alexischan5114,kak request one brand tutorial brand catrice kakk
"Kak tas... rame bgt yak video kali ini, but luvvv ❤️❤️❤️",0,@ynrputrii,kak tas rame banget yak video kali but luv
Kenapa bacotmu selalu menyenangkan untuk didengar kaaak? racun parah😭😭,3,@anitarizky7600,bacot senang dengar kak racun parah
kak videonya jangan keterangan gt hehe. jd ga enak ngeliatnya. saran aja hihi,3,@dellaisadora9714,kak video terang gt hehe enak ngeliatnya saran hihi
ok fix kak tasya sama kak suhay adalah  beauty vlogger keturunan arab favorit 😭 keliatan banget dari cara ngomongnya kak tasya orang yg baik.sukses terus ya kak.dan semoga sering2 ngasi kita racun soal makeup makeup 😂💕,3,@vickyangelina3161,ok kak tasya kak suhay beauty vlogger turun arab favorit liat banget ngomongnya kak tasya orang sukses ya kak moga ngasi racun makeup makeup
fix bakal beli satu set buat hantaran mumpung tokonya dekat rumah 😂,1,@pitcys,beli set hantar mumpung toko rumah
Blush on nya awet gak?,0,@rudyjode843,blush on nya awet
"kak sekali kali coba pake lip tint or water tint dong pengen liaaattt, btw suka banget sama vidio kakak gimana dong aku terharu",0,@rifahanggun2033,kak kali coba pakai lip tint or water tint lihat ngomong-ngomong suka banget vidio kakak gimana haru
Beli nya dimana kak ? Di drugstore ada gak?,0,@bebbycr,beli nya mana kak drugstore
cantik,0,@ajenganggraenilestari179,cantik
Tasyaaa racuuuuuuuunn   paraaaaahh :kiss,0,@findamel,tasya racunn parahh kiss
Mba tasya lightening nya too much jadi gak nampak aslinya jadi kaya beauty plus. Aku pgn liat realnya,246,@DevieNanda,mba tasya lightening nya too much nampak asli kaya beauty plus lihat real
ini sumpah ratu racun setelah Suhay Salim..cantik bgt pulaa ..langsung subs dong saya,1,@teremangunsudiro4809,sumpah ratu racun suhay salim cantik banget pulaa langsung subs
tasya lightningnya terang sekali,1,@nnll0811,tasya lightningnya terang
Hope you are well 💖 miss you :/,0,@talibakhidr6158,hope you are well miss you
Maafin ga yaaaaaa~,0,@girasdewangga1584,maafin ya
Aku juga udah gangerti lagi sama kamu,0,@girasdewangga1584,gangerti
Racuuuun yaAllah tolong :((( mau semuanya !!!!!,0,@Sallsabiila,racun yaallah tolong
beli dimana kalo di indo?,0,@adindarizkyaa,beli mana indo
dea adams di pontianak,0,@pitcys,dea adams pontianak
buat org pemula buat alis tp alisnya udh tebal itu mending pake apa ya kak?,0,@gabriellei1071,orang mula alis alis tebal mending pakai ya kak
btw kak ini ketahananya gimana?sebagus pigmentasinya kah?,0,@nadazahra1972,ngomong-ngomong kak tahana gimana bagus pigmentasi kah
"""aku gamau bilang ini semua recommended tapi emang semua ini recommended"" 

this girl i swear to god😂😂😂😂😂",731,@nadazahra1972,gamau bilang rekomendasi rekomendasi this girl i swear to god
Plis kenapa setiap barang yang di review ka tasya jadi pengen dibeli semua😂,0,@tasyanabila6687,plis barang review kak tasya beli
ya ampun tasya kamu tuh ya nyebarin racun mulu sih...kesel aku... 😂😂😂 kekepin dompet,0,@ratnawulandari2899,ya ampun tasya tuh ya nyebarin racun mulu sih kesel pin dompet
RACUN DUNIA!!!,0,@blueandthenine,racun dunia
terasa di doktrin gitu. jdi pen belii😥😥😰,0,@storeddancemedan9109,doktrin jdi pen beli
tes ketahanan lama produk produk nya kak 😍supaya tambah racun😘😘,0,@dewapisang8566,tes tahan produk produk nya kak racun
"oh my god... beli sekarang juga karena ini bener2 bagus
huhu racunnnnn...😫😫😫",0,@Aliyakalita,oh my god beli bener bagus huhu racun
brb pijitin bapake dulu biar dikasi duit 😂 racuuuunnnnnnn,0,@felichaamanda6587,brb pijitin bapake biar kasi duit racun
Eyelinernya doff ga ka?,0,@sausanbaladram8261,eyelinernya doff kak
btw itu produsen cina y...sudah ada label ingredient halal nya blm???,1,@who_me88,ngomong-ngomong produsen cina y label ingredient halal nya
selalu racun 😤😘,0,@erliyahseptiani4847,racun
ngerayu suamikkk.. beli inii...😂😂😂,0,@koniross6727,ngerayu suamik beli ini
kaaa itu eyeshadownya 88rb udh dpt 2 palette itu? pigment mana sm inez? makasi kakaaa ❤️,0,@nadyahaliza6930,kak eyeshadownya rb dpt palette pigment inez makas kaka
Hahahaha gimana nihh😂😂😂😂,0,@larasshm1074,hahahaha gimana nihh
selalu suka sama make up make upnya tasya! coba korean make up challenge dong tasyaa! 😆 jadi pake brandnya make up make up korea gitu,1,@ruthlayata7110,suka make up make upnya tasya coba korean make up challenge tasyaa pakai brandnya make up make up korea
Seneng bgt liat tasya teriak teriak heboh haha. Jadi ikutan excited nontonnya!😂,0,@Irhamsyahfamily,neng banget lihat tasya teriak teriak heboh tertawa ikut excited nontonnya
bikin q&a !!❤️,0,@farrasdanindira,bikin q a
kak ada niat jadi brand ambassadornya produk focallure ga? kakak makeupnya cantik bangeeeet,0,@nataliachristie9337,kak niat brand ambassadornya produk focallure kakak makeupnya cantik banget
gabrielle indarsen pake eyeshadow atau brow powder aja sis klo udh tebel,0,@leorista1,gabrielle indarsen pakai eyeshadow brow powder sis tebel
dea adams warnanya harus sama ya? oke makasih ya,0,@gabriellei1071,dea adams warna ya oke terima kasih ya
"nada zahra Hai kak,  kita lagi ada promo nih dari @focallure_indonesia_ berhubung toko kami baru buka,  semua harga eyeshadow jadi 100k aja nih,  dijamin murah murah dan berkualitas,  dan ordernya bisa lewat shopee juga loh :) klik saja shopee.co.id/gchoirunnisa , cek ig nya yaa",2,@gitacho_,nada zahra hai kak promo hubung toko buka harga eyeshadow k jamin murah murah kualitas order shopee loh klik shopee co id gchoirunnisa cek ig nya ya
Kak boleh minta nomor wa nya gak? Aku mau kaka jadi subjek  aku buat jdi narasumber di skripsi aku kak .. Boleh ga kak?,0,@rikeputrisetiadi1252,kak nomor wa nya kaka subjek jdi narasumber skripsi kak kak
kak kylie lipkit dong kak,0,@rizkyayuarrista1694,kak kylie lipkit kak
ngracun deeeehhhh gilaaaak. jadi pengen beliiiii😁,0,@fitamaya2511,ngracun deh gilak beli
oksidasi ga foundi nya?,0,@meyura14,oksidasi foundi nya
Foundationnya tahan lama ga kak?,1,@pdlldp9587,foundationnya tahan kak
hahaha.....racun kalah sianida 😂,0,@who_me88,tertawa racun kalah sianida
selalu suka sama cara ngomongnya yang excitedddd bikin semangat menjalani hidup 😘😘😘😘,2,@dyahajeng1888,suka ngomongnya excited bikin semangat jalan hidup
I really like how you review products kaak hihi luvsss❤❤❤,2,@nitamasbagus1131,i really like how you review products kaak hihi luvs
GAK KUAT KA CANTIK BGT KA TASYA😫jadi pengen beli smw barangnya,0,@fianialvionita3157,kuat kak cantik banget kak tasya beli smw barang
"Tasya farasya racun gilaa😥 jadi pengen beli jugaa, kak tasya tu kalo nge review heboh banget.. berapi2,bikin org jadi semangat dan mau beli. kalo bagus dibilang bagus, kalo gak ya gak.. jadi kalo tasya farasya bilang bagus banget,, awwwww... gua pengen punyaaa🙌🙌",1,@yunikevatica,tasya farasya racun gilaa beli jugaa kak tasya tu nge review heboh banget rap bikin orang semangat beli bagus bilang bagus ya tasya farasya bilang bagus banget a gua
kirain aku doang yg ngrasa focallure bgus...emang kudu nangis saking bagusnya tu produk,1,@tyapradipta6874,kirain doang ngrasa focallure bgus kudu nang saking bagus tu produk
Sabar..Sabar.. ini Ujian.. Ujian dari Alloh..Sabbar..,0,@tempatsharingzuni2561,sabar sabar uji uji alloh sabbar
"kak coba ketahanan makeup dr brand focalure nya dong. kebanyakan emg byk produk makeup murah, tp 1 jam kemudian eyshadow luntur dan macam2. bagus emang, pengen lgsg beli. tapi takut kecewa deh sm ketahanan nya",5,@mayanggriany6295,kak coba tahan makeup brand focalure nya banyak emg byk produk makeup murah jam eyshadow luntur bagus lgsg beli takut kecewa deh tahan nya
Thanks banget ka videonya sangat amat bermanfaat😍😘😘😘,0,@alma7958,terima kasih banget kak video manfaat
ka tinggal nya dimana sih😑,0,@tvdailygames6760,kak tinggal nya mana sih
"kak tasya sumpaaah addicted banget dengar kakak ngomong sukaaaa dengar kakak ngereview dan omg racuun sumpah jd pengen beli, ditunggu vlog kakak selanjutnya😘😘😘",0,@iinrahmawati1619,kak tasya sumpah addicted banget dengar kakak ngomong suka dengar kakak ngereview ya ampun racuun sumpah beli tunggu vlog kakak
terus... gue lgsg ngiler...,0,@windamaharani8263,lgsg ngiler
mirip jefree star kak :D,0,@septidwimela2382,jefree star kak d
teh tasya saking produknya bagus. ngomongnya nge gas kwk abis ini langsung google ah😘,0,@tenryhajarpalisuri,teh tasya saking produk bagus ngomongnya nge gas kwk abis langsung google ah
BERKAT KA TASYA AKU JADI TAU HARUS BELI EYESHADOW APA❤❤❤❤❤❤❤,0,@rheinaldasetiawan2198,berkat kak tasya beli eyeshadow
Racun bgt gila pengen nangisss langsung mau boronggg... hahahha,0,@kikyrahma8900,racun banget gila nang langsung borong hahahha
ya ampun 16 menit berasa kaya 5 menit saking serunya XD,0,@Jessica-gg2in,ya ampun menit asa kaya menit saking seru xd
kalau aku keluar rumah trus pake make up gini..tetangga pada pingsan pling ngliatnya...😂😂😂😂..cantik bgt kak tasya..suka..pngn nyoba tp gak pd..,1,@artirustikadewi1450,rumah pakai make up tetangga pingsan pling ngliatnya cantik banget kak tasya suka pngn nyoba
tasya cuantike poool...,0,@zhafyrahidayat1423,tasya cuantike pol
"kak, giveaway dongg hihi",0,@amaliatussholicha2927,kak giveaway dongg hihi
masih nungguin bangett nih Suhay salum X Tasya Farasya!! aamiin ❤,439,@melatiineziaalkahfi4024,nungguin bangett suhay salum x tasya farasya aamiin
Kak mana yang recomended ? Compact apa highlightnya ?,0,@septianadh,kak recomended compact highlightnya
"ayolah dirimu collab sama kk suhayy..
#ygarabngumpul 
😬😬😬",1,@gita122,ayo diri collab kak suhayy
"asli suka bgt sama cewek2 arab ini....ya suhay ..ya tasya.... ha ha
.. bikin collab kek...",525,@anadhitafirstdyahsari1368,asli suka banget cewek arab ya suhay ya tasya ha ha bikin collab kek
mw pake make up apapaun .. cuantikkkk parah ... hmmm good job 😍😍😍😍😚😚😚,0,@mirandanie9777,mw pakai make up apapaun cuantik parah hm good job
"Im so in love with these video tp tas kenapa pencahayaannya ga sebagus biasanya ya, somehow terlalu nendang waktu kamu cuma pake foundie but still love with ur make up tas💕",1,@abelianinvs,im so in love with these video tas cahaya bagus ya somehow nendang pakai foundie but still love with ur make up tas
mauu matiii liat eyeshadownyaaaa 😍😍😍😍,0,@jessicasheilla7492,mauu mati lihat eyeshadownya
oh em jiiih.. kantong bisa jebol inii diracunii k tasyaa 😲😭,0,@Bubulaofficial,oh em jih kantong jebol ini diracunii k tasyaa
Collabs sama Suhay Salim 👊,6,@bellamonca5028,collabs suhay salim
Selaluuuuuuuu bersemangatttt ka ih seneng😂♥️♥️♥️♥️♥️♥️♥️♥️,0,@fajriantikhulida6680,semangat kak ih neng
"makasih ya kak tasya,langsung order barusan karna gakuattttt😭😭😭",1,@cutputrieintan8314,terima kasih ya kak tasya langsung order barusan gakuat
sumpahhh jatuuhhh cintahh banget samaaa... eyeshadownyaaa!!!😭😭😍,0,@annisasekarmulya131,sumpah jatuuh cintahh banget eyeshadownya
kak ini endorse atau gmana kok .. ada sedikit ganjal gtu ada bagian yg di edit contohnya maskara itu dilewatkan,2,@twicecaca4533,kak endorse gmana ganjal gtu edit contoh maskara lewat
Suka bgt sama makeup ka tasya❤️ kayak youtuber luar gt cara bikin eyeshadow + muka kk yg mendukung hehe sooo prettyyyyyy 😍,0,@shafashabrina1496,suka banget makeup kak tasya kayak youtuber gt bikin eyeshadow muka kak dukung hehe so pretty
duh makasih ka udah nge-racun lagi. padahal niat gamau belanja dulu 😭😭 dilema,0,@annisaauliarahmadinaa5992,duh terima kasih kak nge racun niat gamau belanja dilema
brand mana sih kak ini?dan aman engga?,0,@menurkartika5629,brand sih kak aman engga
Suhay salem hehehe,1,@mygingiejoy,suhay salem tertawa
