comment,likes,author
"asli suka bgt sama cewek2 arab ini....ya suhay ..ya tasya.... ha ha
.. bikin collab kek...",525,@anadhitafirstdyahsari1368
mw pake make up apapaun .. cuantikkkk parah ... hmmm good job 😍😍😍😍😚😚😚,0,@mirandanie9777
"Im so in love with these video tp tas kenapa pencahayaannya ga sebagus biasanya ya, somehow terlalu nendang waktu kamu cuma pake foundie but still love with ur make up tas💕",1,@abelianinvs
mauu matiii liat eyeshadownyaaaa 😍😍😍😍,0,@jessicasheilla7492
oh em jiiih.. kantong bisa jebol inii diracunii k tasyaa 😲😭,0,@Bubulaofficial
Collabs sama Suhay Salim 👊,6,@bellamonca5028
Selaluuuuuuuu bersemangatttt ka ih seneng😂♥️♥️♥️♥️♥️♥️♥️♥️,0,@fajriantikhulida6680
"makasih ya kak tasya,langsung order barusan karna gakuattttt😭😭😭",1,@cutputrieintan8314
sumpahhh jatuuhhh cintahh banget samaaa... eyeshadownyaaa!!!😭😭😍,0,@annisasekarmulya131
kak ini endorse atau gmana kok .. ada sedikit ganjal gtu ada bagian yg di edit contohnya maskara itu dilewatkan,2,@twicecaca4533
Suka bgt sama makeup ka tasya❤️ kayak youtuber luar gt cara bikin eyeshadow + muka kk yg mendukung hehe sooo prettyyyyyy 😍,0,@shafashabrina1496
duh makasih ka udah nge-racun lagi. padahal niat gamau belanja dulu 😭😭 dilema,0,@annisaauliarahmadinaa5992
brand mana sih kak ini?dan aman engga?,0,@menurkartika5629
Suhay salem hehehe,1,@mygingiejoy
up,0,@yenimulyanti543
Setuju,0,@tenriajeng1081
Se7,0,@farrashayarizki3408
SETUJU,0,@amanynahda7115
Setuju,0,@rubysandrolie2363
baru mau tanyaa dah ada jawabannya disiniii mau coba belii ah smogaa dapat yg aslii dan cocok dikulit.. thx tasyaa,0,@iraveroyunita3718
Up,0,@TaniaSaf19
anadhita first dyah sari SUHAY + TASYA = PERFECT 😂💗,5,@diffaaurellia5139
Uppp!!! Please collab dahh,2,@intankurniasih4420
up,1,@wendaariwenda
setuju bangeeett,1,@irenewowor3838
anadhita first dyah sari setuju,1,@arameilia2792
Rechel hehe coba cek lagi lebih jelas dya india atau arab mba☺️☺️,1,@intankurniasih4420
setuju sih tapi mereka b2 beda tipe makeup😂😂😂,16,@yolandasulistya
up,0,@rahmaawal
setuju!,0,@jakksk89
setujuuu,0,@putriwulandari2955
setuuujuuu,0,@dienaizzatymuslih9227
UP,0,@alyamg5333
Nezha Hikaru....gw cek di vidio perkenalannya dia orang Arab kok.......lagian wajah2 model seperti tasya di komunitas arab kan banyak.,0,@TheShatry
Nezha Hikaru dia arab famnya alhadad bos q masih saudara ma dia,0,@tinaauliasyah7828
anadhita first dyah sari collab sama suhay pleaseee!!!,0,@valenciia16
"Gak bakal nyambung. Dr teknis make up aja dah beda banget. Suhay lebih ke otodidak make up, tasya lbh ke bold make up.",0,@gengbulu
Meliani Sri Astuti 😅,0,@lintangsekarasih6930
ia perasaan aq mah beda gaya makeup ka tasya sama ka suhay 😅 tapi w sama2 suka dua2nya,8,@sistayulia8710
Bener suhe dan tasya. Fav 😍,3,@ayzkhayrani9204
tasya itu keturunan arab.. mamanya fam nya alatas.. papanya kalau ga salah fam nya alhaddad if im not mistaken..,2,@cibekchika7520
anadhita first dyah sari bener banget,0,@denikaistiqomah5792
anadhita first dyah sari ya..kan..bisa kita join barengan...,0,@ejsofea7771
Rechel dia arab mba.. jelas2 juga kmren ibunya datang pas ada acara pangeran2 arab datang. cek lg aja d google.. wkwkwkwk  .orang india kok matanya biru.. aneh mbak e,3,@littlediary-moonstar
"+armi hariastuti dy pake kontak lens.mbak,tasnya keturunan pakistan,cb deh liat vidionya yg ttg siapa dia ada kog vidionya.",3,@nezhahikaru125
dia bukan arab tapi india mba,0,@selalubersama
 @selalubersama  dih masa? Kwk lo gatau deh kyaya:v dia itu arab ege.. sok tau lo acel.. hahha,0,@fauzikantor3248
"DAN ITU SEMUA DITOTAL CUMA 1.114.000 , OKEEY BISA DIJADIKAN HANTARAN LAMARAN HAHAHAHAAHAAAA 😂",4,@arsmdv
"GUYYYYS MAKACI UDAH NONTON.. btw yg nanya belinya dimana hahahaha di awal video aku 0:29 sampe 0:40 ada nama instagramnya yaaa, dan di description box juga! luuuv AND focallure AMAN , NO ANIMAL TESTED dan HALAL GUYYYS YEAYYY",2.1K,@tasyafarasya25
"racuuuunnn, focallure oke jugaaa",1,@berlianaesti3282
gilakan baru melek mata langsung pgn belii..ahh racuunnn,0,@meliaagustin6138
Literally seneng bgt nntnya!! gangerti lg. ++ review ter-honest bgt  + jd tergoda mau beli product focallure 😢💖👌👌 parah2,0,@nindirashadrinaghassani1986
yawlahhhh racunnya ga kira-kira 😷😷,0,@ivapetr1395
Beli online shop nya dimana?,0,@arianisuharto
Kak kalo buat review jelasin bahan2 dan aman atau tidaknya yah.. Asli racun! wkwk,0,@nisyadeasafitri2673
giveaway nya ditunggu Tas...,0,@nonacamellia9145
"Subscribe.,.like... bagus bgt..beli di mana kaka",0,@haniekejora2946
Tasya kalo di total lumayan juga ya buat gw...wkkkk! but so good! Tasya is the best,0,@mineza2870
racunnn banget eyeshadownyaaaa!! packagingnya jg gak brisik gttt lgsg cus belii!,0,@nabilajasmine8049
"knapa yaa kak ??
make up kak tasya itu walaupun barangnya murah kloo kakak yg pakek klihatan mahal😄 klihat waaaooo gituu😁😁😁
apa resepnya😊",0,@nienindyachsholihah7036
busett kak racun bgt hahaha,0,@hijjani
Kaka ini keliatan gak pencitraan bngt yah ceplas ceplos apa adanya jadi kitanya ketawanya ikhlas ngakak juga wkwkwk,0,@yaomilfitriyah5282
kak Tasya penebar racun 😭😭😭😭😭😭,0,@miftakhuljannah262
kak sya subhanallah selalu deh paling bisa ngeracun 😥 pertama aku udah keracun LA girl sekarang barusan beli LA girl udah keracun lagi sama focallure 😐 #tasyakuran #syahabat,0,@debbyfriska0211
ka tasya bikin story time dong kak tentang apapun atau gmna masuk kuliah dll 😇😇😇,0,@Sashicha
"16 menit kerasa cepet bgt kalo ka tasya bikin video, ahh sukaaa 💕💕💕",0,@adelliajulyana4581
"Racun baru 😩😫
Duit abis buat skripsi sm make up tahun ini 😥😥😣",0,@agustinsuhriyati4960
CUUUUSSS! kalo aku ownernya aku kasi gratis hahahahahaha lol,0,@tasyafarasya25
"Focallure aman, no animal tested dan halal yaa hihi",15,@tasyafarasya25
"tasya farasya ,, lngsung subscribe gara2 nonton video ini...bikin kepengen beli produknya + nonton lg vidoe2nya,, jd nyesel subscribe😂😂",5,@endahsriningsih4304
" @endahsriningsih4304  halo, aku monica. kuliah di unmer malang, jurusan ilmu komunikasi. boleh minta waktunya sebentar untuk mengisi kuisioner untuk keperluan skripsi mengenai vlog tasya farasya focallure one brand tutorial :) https://docs.google.com/forms/d/1G-wFG_dkjX3B17pvIzBkEHXRYhuK97gZnaBultnqFy4/edit . terima kasih atas bantuannya^^",0,@monicajasmine4440
"abis nnt ini gue langsung share di grup... i was like "" girlsssss brace your self ada produk baru murah and bestttttttttt""",1,@SINTA413
" @SINTA413  halo, aku monica. kuliah di unmer malang, jurusan ilmu komunikasi. boleh minta waktunya sebentar untuk mengisi kuisioner untuk keperluan skripsi mengenai vlog tasya farasya focallure one brand tutorial :) https://docs.google.com/forms/d/1G-wFG_dkjX3B17pvIzBkEHXRYhuK97gZnaBultnqFy4/edit . terima kasih atas bantuannya^^",0,@monicajasmine4440
tasya farasya Hai...focallure brand mana trs udah d jual bebas d toko kosmetik....asli.a aq trtarik,1,@ikahendrick6450
"kak tasya racunn bgt,pengen belii semua dahhh :D",1,@febbychristine8411
tasya farasya my first i saw ur video and it's a poison for all woman in the world! thanks a-lot 😩 ......jadi pen beli semuamuamuanya staga!!,1,@meinisaprimacitra8549
tasya farasya kakk cahayanyaa keterangan.. Aku sampai silau liatnyaa,1,@vinaherliana7343
tasya farasya kak belinya dmn,1,@linalin2920
"Hi kak, fyi aja bbrapa produk focallure udh BPOM lho..",1,@angelaviona6122
"tasya farasya pengen di mekup'n tasya,,,,",1,@riaadheliasyankenggi6655
itu udh bpom blm sis???,1,@AdeYulitaRosannaSitumorang
FOCALURE MURAH SEINSTAGRAM CEK DAN BANDINGIN SENDIRI @focallure_jakarta,1,@BirruTarigan
Selvy Andi Assegaf pake primer dulu say,0,@gabriellei1071
" @gabriellei1071  halo, aku monica. kuliah di unmer malang, jurusan ilmu komunikasi. boleh minta waktunya sebentar untuk mengisi kuisioner untuk keperluan skripsi mengenai vlog tasya farasya focallure one brand tutorial :) https://docs.google.com/forms/d/1G-wFG_dkjX3B17pvIzBkEHXRYhuK97gZnaBultnqFy4/edit . terima kasih atas bantuannya^^",0,@monicajasmine4440
tasya farasya  d bdg lom ada,0,@ikahendrick6450
 @ikahendrick6450  cek d ig @monabeauty_care aja kak,1,@magdamagdalena4141
"mba ..tapi di aliexpress pengiriman cukup lama ,,,",0,@stmjwaroengadiella1871
colab dong sama suhay uuuuu,0,@shavirafazriyanie4198
杰 bedanya apa? Lol. Pasti pake animal testing sih soalnya ini produk cina,0,@hennylau95
tasya farasya cntik bngt,0,@miraamira3790
"Say, itu bs tahan brp jam",0,@putrihousemua
"Kak mau nanya, itu pas dibuka masih ada segelnya? dan penuh atau tidak ya isinya? Soalnya aku beli di ars_fashion masih didalam kotak tapi kotaknya udh gk ada plastiknya dan enteng banget padahal pas aku beli consealernya ada plastiknya gitu dan rapih",0,@rachelanggitaa
 @rachelanggitaa  beli di @monaebeauty_care aja kak,0,@magdamagdalena4141
Selvy Andi Assegaf pakai es batu seblm muka di make up spya pori2 nutup .,0,@lilyamelia5519
tasya farasya tahan berapa lama?,0,@melly_kw2866
tasya farasya Halal nggak sih? Kok menarik pingin beliiiiiiii,0,@ramadaniazahra2306
Angela Viona Masaa??? Beneran ga nih?,0,@ramadaniazahra2306
tasya farasya  KOCAAKK PEMBAWAANNYAA lucuu ❤️ sukses kaa,0,@skanaable
"tasya farasya bisa sebutin satu"" gak smua nama sama nmrnya yg kamu pake di video ini. Tertarik bingitzzz 
Sumpah pengen beli semua dari foundation,concealer sampe lipstiknya 
Pleaasseeee 😭😭😭😭",0,@wisnonaki6763
"tasya farasya Kak untuk muka yg pori"" ccok ny pke apa yg mulus muka ny kyk kakak..  Kasih tau dong kak",0,@nisasarisiregar807
Ga mungkin dijual di china sih kalo No animal tested.,0,@gladystrhesia2206
+Ade Yulita Rosanna Situmorang udah,0,@FitriUtami-jm2pl
"Kak aku di shopee nemu focallure dengan harga 20ribuan foundationnya itu ori ga ya kak? :""",0,@aliciamonicasakura3048
di sy ada kak stock banyak kunjungi aja di IG focallure189 atau www.fashionratna.com,0,@aryanurhakim4
di saya ada kak IG focallure189 atau di web www.fashionratna.com,0,@aryanurhakim4
tasya farasya give away ditunggu ka 😍 beli focallure nya dmn ya ka?,0,@hanyonghun9959
RACUUUUUN BANGEETSS BEIB 😂,0,@oliviarohmatul1151
Ka aku minta vondesyeinnya dong ka,0,@rahmatirwandi8391
Kak... Apakah ada focallur yg palsu???,0,@echaaini225
focallure brand make up kesayangan yg bikin susah move on.luvvvv😍😍😍😍,0,@sriwahyuciptaningsih1192
Thanks kak.. aku lagi cari produk make-up yg bagus and ga animal tested😘,0,@aniramadhani8193
.  jemaahþßbl,0,@antonsolehju5054
Aku jual focallure ko kakk wkwk,0,@diyahretno6226
"Sumpaaaahhh cantik sya, coba next make up BARBIE LOOK.. Penasaraaaannn bgtt.",0,@tsaratsr
Concealernya di mukaku jdi bkin kulit pecah2 knp ya kak...,0,@fifizahid8594
"Ka tasya request dong perbedaan focallure ori vs kw,,, soalnya aku bingung :'( kalo mau beli yg ori lbh baik beli d mna ya ka?",0,@silviasaraswatiulfah2045
"Focallure emg cakep kaaa,kusukaaa😍😍",0,@senjasunrise9236
Cinta aku sama kak Tasya 😘💛💛💛💛💛,0,@rikahendry9953
tasya farasya bedak nya lebih bagus pke loose powder atau pressed powder?,0,@wulanandhadari5930
Kak @Tasya boleh minta No.contact nya ?,0,@hanywijayanti1258
"Disini ada yg suka dandan? Nih ada olshop recomended bgt buat cewe dengan harga murah bgt all product dibawah 80 ribu. Dan jual juga brand focallure dan o.two.o original murah dibwh 50 ribu semua kok. Yang penasaran bisa langsung follow aja di instagram = @ladycosmetic_shop
Thanks.",0,@raraferina5644
Itu lipstiknya no brp kak,0,@anyelirmikha9483
Ya elah lebay amat banyak kali make up di bawah 100k,0,@dindaaprilliaa8999
kak tasya pengen jdi kyak kakak:v,0,@adindaaprillinaanggraini1450
tasya farasya,0,@jihan_putri1132
"Based on aku dapet dari reseller resmi focallure di indonesia, dia nanya langsung ke brand magamegemntnya",14,@tasyafarasya25
tasya farasya Tasya..muka aku pori2 nya besar banget jd bedak ga bs nyatu.. aku harus pakai produk apa???,9,@selvyandiassegaf8112
" @selvyandiassegaf8112  halo, aku monica. kuliah di unmer malang, jurusan ilmu komunikasi. boleh minta waktunya sebentar untuk mengisi kuisioner untuk keperluan skripsi mengenai vlog tasya farasya focallure one brand tutorial :) https://docs.google.com/forms/d/1G-wFG_dkjX3B17pvIzBkEHXRYhuK97gZnaBultnqFy4/edit . terima kasih atas bantuannya^^",1,@monicajasmine4440
ka Tasya.... hasilnya tahan lama gak??,2,@ciksasmi
"tasya farasya gegara ini gw jd subscribe pdhl dh srg nonton video km yg lain. trus jg ini satu""ny video yg ak share. g sabarrrr mw beli jg focallure",2,@storytellying1868
"din dinda n
animal tested sama animal testing itu beda ya mbak :)",1,@zea3240
tasya farasya ka aku mau nanya foundienya focallure awet ga ya? Sama gatel ga? Soalnya aku mau beli bingung. Makasi kaa,1,@meidymaulana7188
 @meidymaulana7188  aman sekali dan bagus banget tahan diri pagi Ampe sore wajah msh cantik.,0,@ana-u1e1g
hennylau95 no animal tested shaayy bukan no animal testing aelah :(,1,@irathrsppp2286
focallure belinya di aliexpress lebih murah,5,@chintyasyaputri
tasya farasya aman no animal testing and halal based on?,0,@leorista1
Kaa bagi satuuu doong ☺,0,@nurmalia.hdyh27
no animal testing? really? nars aja mau masuk china harus terpaksa testing animal loh setau aku di china ada undang undang kosmetik itu harus animal testing,4,@adinda9152
Notif video tasya adalah yang paling ditunggu2 setiap saatnya😌 kaya lagunya awkarin sih videonya candu banget wkakaka kenapa jd awkarin😭,1,@adikapuspasari
OMG ME WANT 😭😭,0,@nadiahpuspitarinie5661
"untung toko ars_fashion nya di pontianak, jd bisa langsung nyobain tester nya 😍😍",0,@ayuqinoey741
haha yg lain langsung mau borong semua produk nyaa.  kalo tasya mau langsung jd owner pabriknya😂😂😂,0,@febywestdeck5130
racun racun bertebaraaaann 😍😘 cantikkk bgt,0,@chichiputri3491
Demi apa aku niruin bikin eyeshadow kayak gini terus dibilang menor huhuhu 😭😭😭,0,@brilliantiaisyah6807
cover videonya lucu kak ehehhe.. di tunggu nextnya ya! 💕💕,0,@azarinesyifaa7646
warna boongannya gimana si 😂,0,@prawitaayri9036
"Kalau yang banyak bacot secantik ini mah 1jam juga aku jabanin, gilaaa makeupnya keren banget dan racunnya kuat banget 😂😂😍",0,@fatinsofhia6340
hi tasya. thx info focalurnya keren bgt. tp aku penasaran hasilnya setelah diaplikasi ke wajah. video ini kayanya terlalu bright lightingnya..,0,@Specifiedcod
Ini mah zombie tercantik...racunnn 😘 LUV..!,0,@justmesofi
bisa banget kak tasya ngeracunnyaaa. bisa gila aku kakkk😭,2,@devinaaudria
"Aku ga mau bilang ini semua recommended, tapi ini semua recommended 😂😂😂",0,@mikothecat6067
beli eyeshadownya sekarang. urgent. 😂😂😂😂,0,@dapurmamanaga8797
"tasyaaaaaaaaaaaaaaa apa""an ci loeee bikin racun aja 😭😭 sepanjang liat video loe jd baper n pinginn bange nget nget beli itu... 
sumpah suwekkkk bgt dah ahhh bikin ngiler pingin punya jg.... 😭😭😭",0,@Yustinaf
ka tasyaaaa bacottnyaaa ihh meni pengen punya pabriknya. hahhaha love uuu kaaaa,1,@luluhalawiyaputri4375
Focalure cuma ada di online ya sya?,3,@lidyaagustin01
baru nonton setengah dalem hati udah komatkamit 'racun banget ni tasya' 😫😫😫😫,0,@aldhylapoetri390
hahahaha gue lebih seneng dgr kalo banyak bacot. HAHAHAHAHA LUCU 😂😂😂😂😂😂😂,1,@simbalakeke
ka tasya girang abiss,0,@denykrisnasari2710
sepertinya ada di pontianakk toko ygjual focallur @ars_fashion hihi,0,@tasyafarasya25
racuunn bgd 😢😢,0,@mutiasirajuddin251
"finally one brand tutorial focallure😍😍 ka tasyaaaa racun bgttt deh paraaaahhhh ngiler produk""nya pengeeennn😭",0,@antaniaghea4364
dimana belinyaaa ?ad yg tau,0,@mayqueen6843
"Aaaaaaaaaaa kak tasyaaa.  Aku mau beli makeup seserahan.  Tadinya mau l. A girl,  trusss skrng jd focallure.  Semua aja kak,  yang kakak upload bikin aku ngilerrr 😂😂😂",0,@ridafajria78
kereeenn bangeett,0,@vivichristiani2476
Selalu suka sama vidio kaka aaaaa😘😘😘😍😍😍😍😍,0,@ummyfauziah525
sepertibiasa.. kehebohanya bikin semangat nyoba wkwkwkw,0,@fitri5702
Kak tapi mukanya keputihan:(,1,@nadyajasmine209
sampe eungap gabisa nafas nonton ka tasya :'),0,@renandachandrika6902
Astagaaa ka Wkskwks ngakak sampe gaberenti,0,@ayufebriana2702
Inisih definisi parah bangettt kaaak yaampun ituuu bagus semuaa😭 cocok banget buat aku yang lagi nyari eyeshadow untuk acara perpisahan nanti😂 Tapi ini ga bahaya kayak si qyanyu itu kan kak? hehehe,1,@sagitasahrunnisa
"usil bgt gaya mukenye tasyaa,,,lucuu syukaaaa",0,@mayqueen6843
Langsung beli dong aku ka 😘,0,@zehannovita7361
"Kalo aku coba search di om google, emang brand china deh ka.

"" FOCALLURE trademark by GUANGZHOU JIZHI TRADING CO.,LTD.  in GUANGZHOU,GUANGDONG """,1,@anggisucitra8942
produk mana kah ini yaa?  Cina bukan ya?,0,@firliparliningtyas
ohhh my god justru aku suka ke lebayyy an nya km sya hahaha,0,@freshorange775
"pengen beli "" cntik bgt😊 #good #klwbisalike1000xxx",0,@windafebpurti8843
😍😍,0,@lazellio
kaakk..lucu banget sihh 😂,0,@anggitasubandono7438
"Gilaaa... racunnya kuat banget.. jadi pengen beli 😭
Btw, Keren banget make up nya kak.. beautiful as always 😍",360,@ayudy2613
Huahahahaha amaaan2😂😂😂❤️,0,@tasyafarasya25
emang qianyu bahaya ya/?,0,@jihanhasnatsabitha1023
"tasya farasya waaaah Alhamdulillah, terimakasih kaaak😂❤",0,@sagitasahrunnisa
"Jihan Hasna Tsabitha kalau kata ka tasya sih bahaya, coba cek videonya ajaaa",0,@sagitasahrunnisa
No wonder murah bgtt secara ampir semua makeup made in china 😂,0,@tasyafarasya25
dyah ayu hay kak coba cek ig @pitipoos jual FOCALLURE,0,@t-rextampan4947
❤️❤️❤️❤️,26,@tasyafarasya25
sumpah jd keracunan pengen beli eyeshadow focallure😀😀. Semuanya shimer atau ada mattenya Tasya?,0,@laveniaannisaputri1266
cantik bgtz...,0,@indrichubie196
ya kenapa jd pengen beli pabriknya sih 😂😂😂😂😂😂 #tasyakuran,152,@innesaliyaputri501
semoga aman ya...soalnya ngiler bgt,0,@putriaryani33
suka💛💜💙,0,@kitrirahnawati2602
kena racun ka tasya ya allah,0,@viiraful
Hwaaaaa parahhhh harus beli!!!,0,@fadhilahrana5633
DEMI APAAA 16 MENIT DIRIMU CUAP-CUAP MASIH KURANG :'(,273,@vivialfiani2245
kaaa racun banget sih 😂😆,0,@talitharahmawati1261
berhasil teracuni,0,@dhianpratiwi2239
Lucuuu banget kak gila sih ya sampe segitunya + racun banget 😍😍😂👍🏻,0,@18.regietasyahrani88
racuuuuuunnnnnnnnn😩😩😩😩😩,1,@dewiutami1192
Ka Tasya beli dmna yaa produk2 yg kakak pake??? Bagus bangeeeet kak cantik ❤️❤️❤️❤️❤️,0,@anthinawidarahayuwr6133
mauuuukkk beli semua eyeshadow palletenya😭😭😭😭,0,@cutputrieintan8314
SYAAAAA FIX GUE BORONG FOCALLURE!!!!,2,@vivialfiani2245
Kok cantik bgt sih woy!😭😭❤️❤️,0,@saniapuspa24
"focallur itu brand mna kak??
beli nya dimana??@ Tasya fara",0,@metisetia4812
"lagi nyapu, ada notif masuk. fix langsung ditunda nonton dulu 😂",0,@dianindahlestari3853
